"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1500000US110010058023","Block Group 3; Census Tract 58.02; District of Columbia; District of Columbia","0","14",
"1500000US110010058024","Block Group 4; Census Tract 58.02; District of Columbia; District of Columbia","681","153",
"1500000US110010058025","Block Group 5; Census Tract 58.02; District of Columbia; District of Columbia","1346","226",
"1500000US110010059001","Block Group 1; Census Tract 59; District of Columbia; District of Columbia","1301","242",
"1500000US110010059002","Block Group 2; Census Tract 59; District of Columbia; District of Columbia","995","222",
"1500000US110010064001","Block Group 1; Census Tract 64; District of Columbia; District of Columbia","1484","267",
"1500000US110010064002","Block Group 2; Census Tract 64; District of Columbia; District of Columbia","1178","530",
"1500000US110010065001","Block Group 1; Census Tract 65; District of Columbia; District of Columbia","1084","379",
"1500000US110010065002","Block Group 2; Census Tract 65; District of Columbia; District of Columbia","1648","456",
"1500000US110010066001","Block Group 1; Census Tract 66; District of Columbia; District of Columbia","1007","182",
"1500000US110010066002","Block Group 2; Census Tract 66; District of Columbia; District of Columbia","1167","522",
"1500000US110010067001","Block Group 1; Census Tract 67; District of Columbia; District of Columbia","1053","248",
"1500000US110010067002","Block Group 2; Census Tract 67; District of Columbia; District of Columbia","1093","234",
"1500000US110010067003","Block Group 3; Census Tract 67; District of Columbia; District of Columbia","1912","342",
"1500000US110010068011","Block Group 1; Census Tract 68.01; District of Columbia; District of Columbia","1632","309",
"1500000US110010068012","Block Group 2; Census Tract 68.01; District of Columbia; District of Columbia","683","252",
